index,text,label
2848,"prima greseala pe care o faceti in titlurile unui film este folosirea ""mortilor vii"" fara a avea intr-adevar un buget pentru real fx zombie. sigur, acesta a fost un film zombie cu buget scazut - buget foarte scazut. am crezut ca a fost un proiect de scoala de film. actori amatori si efecte amatori. a fost intr-adevar nu prea rau avand in vedere cele de mai sus, si a prezentat o rasucire interesanta genului zombie. daca intentionati sa obtineti un ""r"" pentru violenta, ar trebui sa ne oferiti si niste fotografii bune ale baietilor care sunt atacati. femeile au fost atat de putin folosite in acest film incat ar putea fi aproape clasificate drept ""interese homosexuale"". si stau afara din oakland. s-au facut o multime de impuscaturi si nu s-au gasit politisti!",0
2849,"francis ford coppola a avut un anevrism creier de ceva timp dupa ce a regizat ""apocalipsa now"", care la facut absolut incapabil sa faca un film bun? <br /> <br /> trebuie sa te intrebi ce gandea directorul ""nasul"" si ""conversatia"" cand a facut acest film prost. ii da lui kathleen turner un vehicul cu rol principal, jucand o femeie care se deplaseaza in timp si isi reincepe adolescenta cunoscand toate lucrurile pe care le-a invatat-o viata ca adult, iar turner, trupa care este, face ceea ce poate , dar acest film nu a putut fi salvat de nimeni. nici macar nu are stil si, avand in vedere directorul sau, se poate astepta ca, chiar daca nu ar mai avea altceva, ar avea asta. <br /> <br /> grad: c-",0
2850,"the whole movie este flashback-uri de la primul film boogeyman, precum si, in mod inexplicabil, imagini din alte filme uli lommel / suzanna love brainwaves. este incadrat cu cateva imagini mai actuale (de la inceputul anilor 90), care sunt plictisitoare, acaparate prost si ieftine. nu numai ca filmul este aproape complet, ci si repetarea acelorasi flashback-uri pe tot parcursul filmului. deci, vedeti filmarile reciclate din nou si din nou, de parca nu le-ati fi vazut deja. ca si cum originalele nu erau destul de rau. n-am mai vazut niciodata un film atat de captusit ... cineva a muls ultimul dolar din aceste filme. total ripoff. si sa vorbim despre umplutura ... de ce trebuie sa scriu 10 randuri despre acest gunoi? daca pot sa spun ca e gunoi in 2 randuri, ar trebui sa fie suficient.",0
2851,"dupa highlander 2 (despre care sunt inca neglijabila), am crezut ca este imposibil sa fac un sequel care sa ma faca sa plang pentru ca era atat de rau. am gresit. mi-a placut jocul original wargames, insa acest film este inexact cu detalii despre calculator si detalii despre filmul original. wargames-ul original a avut cel putin cateva hack-uri care au functionat. cine a scris acest film nu stia nimic despre computere, cu exceptia modului in care sa foloseasca un procesor de text. ma indoiesc ca el sau ea chiar a urmarit filmul original. actul nu este nici macar convingator. te salvezi, in niciun caz nu te uiti la acest film. nu-mi pasa daca canalul este blocat pe televizor si nu puteti opri televizorul. acest film iti va vinde viata.",0
2852,"un vanator de vampiri vrea sa o sune dupa ce sa indragostit de o prostituata de cinci dolari in aceasta comedie de groaza extrem de redusa. nu pot explica toate comentariile pozitive despre acest film. o sa-i fac o halucinatie in masa, dar nu mai deranjeaza. singurul factor de rascumparare (si acesta este faptul ca eu sunt extrem de generos aici) ar putea fi bunicul care este singurul personaj semi-plin de poveste in aceasta mizerie. nu pierdeti banii sau timpul. de fapt, iata un sfat, daca troma o pune pe dvd, dar nu o face singura, probabil ca este o naufragiu. troma dvd extras: comentariu cu omar si kirk; al doilea comentariu cu scenele scoase din scena; boacane; troma interactivitate; radar mars; clip de la ""terror firmer""; remorci de teatru, remorci pentru ""fetele de rowdy"", ""teenage catgirls in heat"", cannibal: musical si avenger toxic 4 <br /> <br /> gradul meu: d",0
2853,"lung, plictisitor, blasfemos. niciodata nu am fost atat de bucuros sa vad ca se termina creditele.",0
2854,"in general, imi plac filmele dinozaurilor, dar acesta este un crap pur. nici un scenariu, nici un dialog, nici o actiune. colonelul curajos, rance, incercand sa-i arate ca e greu si ca gura lui seamana ca un frate geaman proctorul stupid de la academia de politie. asa ca a fost o pierdere completa de timp (din fericire, nu pierdem bani, asa cum am vazut filmul la televizor). si chiar nu inteleg 7 oameni care au clasat pe locul 10. trebuie sa glumeasca. sfatul meu, daca vedeti acest titlu rulati de la el!",0
2855,"inca o insulta si o palma in fata barbatilor homosexuali de pretutindeni. aceasta incercare chinuita la o comedie nu are nimic de recomandat. inca o data, avem un erou atragator, care se presupune ca nu poate face ca nici o femeie sa fie interesata de el. da, sigur! si noi suntem prezentati si cu prietenul homosexual ""atragator"", care este de fapt un batran, batjocoritor, urat batran pe care conducerea ar trebui sa-l gaseasca atragator. chiar si eu nu l-am gasit atragator si eu sunt un om gay vechi, urat si vechi (dar din fericire nu balding)! orice talent de actor ar putea fi aici a fost aruncat intr-un scenariu rau si intr-adevar o directie ingrozitoare. dl. sneedeker ar trebui sa fie interzis de filme, dar el nu se deosebeste de nenumaratele alte hackeri care lucreaza in hollyweed.",0
2856,"acceptabil
produs bun, experienta proasta cu angajatii. primit oferta pe mail cu un pret, cind suni sa il comanzi este alt pret mai mare si nu stie nimeni nimic si nu poate verifica.",0
2857,"acceptabil
adus la timp acasa, dar cu lovituri multiple, in rest e ok. raport calitate pret bun, il recomand...",0
2858,"aceasta este a treia parodie a filmelor infricosatoare si, speram, ultima. de data aceasta spooful este in principal pe ring, signs si 8 mile pentru unele motive ciudate. in opinia mea, acest film a fost foarte inutil si inutil si nu chiar amuzant. am ras de trei ori si asta nu este suficient pentru o comedie. mi-a placut foarte mult primele doua, dar acesta a fost doar prost. daca glumele tale constau din cadavre care se bat si oameni care arunca lucruri in mod constant unul la altul, atunci acest film este pentru tine. dupa parerea mea, daca sunteti suficient de inteligenti sa ramaneti acasa si sa va salvati banii si va rugam sa incetati sa faceti astfel de filme, acestea se vor agrava 3/10.",0
2859,"mintea voastra nu va fi multumita de acest thriller de judecata in valoare de judecata; dar, roaga-te, cine este voia? un cuplu tanar petrece sfarsitul real al lumii in laboratorul ascuns al catorva extraterestri care se muleaza ca oameni biserici. excursie mica, tematica apocaliptica, end of world are ingenuitatea si lipsa atat a stilului brio, cat si a stilului din filmele similare ale anilor '50. si nu numai ca, dar eotw joaca ca un hibrid, nu numai ziua de disparitie, ci si taraiul. raufacatorul filmului este un actor de personaj bine cunoscut. aceasta slapdash cu totul nerusinata pare a fi o exploatare a manastirii, gen muzical semnificativ din anii '70, care astazi pare a fi atat de amuzant depasita. oricum, laboratorul secret al manastirii este o bucata urata de deco futurista! christopher lee este mandria sfarsitului lumii; dar sfarsitul lumii nu este deloc mandria lui!",0
2860,"nu recomand
foarte slab telefonul! nu merita sa il cumparati. degeaba ai 4000mah daca nu ii poti folosi. are un lag ingrozitor. se blocheaza aproape in orice aplicatie.",0
2861,"bine ati venit la o poveste de fantoma proasta si la un cosmar al cuiva. aceasta poveste de groaza gaseste un sot nou-casatorit (john hudson) si sotie (peggy weber) bantuit de amintirea sotiei sale anterioare si cranii tipatoare gasite in conacul lor gol si iazul de crin. sotul este intr-adevar incercarea de a conduce mireasa lui deja nerabdatoare? sau este invatarea provocata de gradinar mickey (alex nicol), care a avut grija de motivele conacului de la moartea amantei originale a casei? aceasta lovitura de groaza redusa are o linie de poveste care te implica tot timpul in final. efectele speciale sunt destul de proaste chiar si la standardele din 1958. jur ca uneori craniul tipat suna cam asa cum ar trebui sa fie intr-un film godzilla. de asemenea, in distributie ca reverend snow este actorul russ conway. apropo ... gradinarul ascultator (nicol) este regizorul filmului. puteti prinde acest lucru ca parte a monsterfest-ului amc.",0
2862,"a fost un thriller, asa cum am crezut cand am vazut coperta la biblioteca video? nu. a fost o ""gandire alimentara fr"", dupa cum autorul a incercat probabil sa o faca? nu chiar. deci, ce a fost? a fost un film foarte normal, care avea un mare potential si a fost bine regizat, dar a fost lasat in jos de o poveste confuza fara puncte puternice, incepand de la mijloc si pana la sfarsit, cu o aventura saraca asteptata de la tipul de criminal in serie, care, desi parea exagerat in anumite puncte a furnizat cea mai buna performanta a distributiei generale. a fost o cinematografie frumoasa, cu culori bune, lucruri cool hi-tec, scene frumoase, dar va lasa sa va pierdeti de unde merge si unde tocmai a fost. si cu un sentiment de hai sa-l infasuram pana la urma. ok sa te uiti daca nu e nimic altceva la televizor.",0
2863,"cand spun ""doctor who"", poti crea o imagine a lui tom baker, a lui jon pertwee sau poate lui peter davison. cand spun ""james bond"", cu siguranta veti crea o imagine a lui sean connery, in timp ce o mica mana de oameni se vor gandi la roger moore sau la pierce brosnan. dar cand spun ""sgt bilko"", toata lumea se va gandi la phil silvers. spre deosebire de doctor who sau james bond, rolul apartine exclusiv unui singur actor. si asta e problema cu aceasta versiune de film pe care o vei dori mereu sa privesti vechiul show alb-negru. de fapt, intreaga idee de a face o versiune cinematografica a lui bilko fara silvers in rolul principal se apropie de sacrilegare",0
2864,"progresele timpurii, grele, de razboi, ii indeamna pe oameni sa fie atenti la practicile lor de cheltuieli, in efortul de a preveni orice inflatie runaway. folosind retorica jingoista sperie, vinovata si patriotica, care era normala pentru timp , guvernul a fost ingrijorat de faptul ca productia brusca de timp de razboi si, prin urmare, cresterea salariilor si practicile ulterioare de cheltuieli, daca nu sunt verificate, ar putea provoca probleme serioase in timpul si dupa razboi. este cu adevarat o fereastra in trecut, istoric si cultural.",0
2865,"spoilers cred ca. logica absolut absurda a sfarsitului ruineaza intregul film. nu am putut sa trec peste asta. si ce este in neregula cu personajul lui mark wahlberg? daca mi-am dat seama deodata ca am fost prabusit pe o planeta plina de maimute, as fi cu totii: ""fugiti-va pentru vietile voastre! maimutele au mostenit pamantul!"" dar totul ii place "", vorbeste maimutele, bine. e destul de jaded, as spune. el trebuie sa intalneasca lucruri straine in mod regulat. in afara de asta, aceasta este cea mai buna lucrare a lui rick baker inca. acest film este un adevarat testament la cat de departe am ajuns in domeniul machiajului de maimuta. 3/10.",0
2866,"fiica mea de 10 ani, alexandra, scrie: am crezut ca a fost foarte plictisitor si am crezut ca era doar o repetare a unor chestii de la ""101 dalmatieni"". nu am putut astepta ca filmul sa se incheie. cea mai buna parte a fost creditele de la inceput - au fost dragute si bine facute. restul filmului nu merita privit. multumesc.",0
2867,"acest lucru s-ar putea sa fi fost facut pentru dracu ', dar era cel mai probabil cel mai rau film pe care l-am vazut de-a lungul anilor. cel mai bun lucru despre tot dvd-ul ar fi cazul! sunt surprins ca oamenii au avut timp sa faca ceva atat de gunoaie si totusi sa cheltuiasca bani si pentru ea, ma bucur ca am inchiriat doar. presupun ca fanii adevarati ai acestui film ar trebui probabil sa fie sadici si gotic sa se ocupe de el fara a lua in niciun fel de cgi sau alte efecte pentru acest lucru, sper ca alex chandon a invatat o lectie despre iluminat si sfx pentru a face un film mai bun in viitorul, care este, daca el este inca in lucru. note pentru cumparatori acest lucru este extrem de dezamagitor, nu cumpara-l !!!!!",0
2868,"acest film este o farsa! numele sunt gresit mispronounced si complotul este rasucite si gnarled in ceva de nerecunoscut de orice entuziast literatura. si au ghinionul sa-i dea lui beowulf o arma ridicola / arma cu arici. beowulf nu are nevoie de o astfel de arma! in poezie, el rupe bratul lui grendel cu mainile goale! si nu pot sa cred ca scenaristii au facut asa ceva. modul in care este portretizat grendel este insa impresionant. aceasta si distributia sunt singurele puncte pozitive ale caracteristicilor. profesorul meu englez ar merge nebun daca ar vedea aceasta uraciune. daca nu esti un fan al poeziei epice ""beowulf"", eviti acest film cu orice pret. si chiar si atunci, nu as recomanda-o.",0
2869,"tocmai am stat in teatru plictisit ca dracu, am vrut sa plec la jumatatea filmului. parcela este simpla 4 tipi de samoa nunti. asa ca trebuie sa aduca o data pentru a intra in nunta. yawn. ceea ce m-au mangaiat cel mai mult a fost asa-zisele glume crude ... ei au fost extrem de unfunny, clise si aruncate in fata ta, pentru a te face sa intri in filmul deja plictisitor. actul a fost sub media si m-am simtit ca acest film tocmai a continuat si despre nimic altceva decat o gramada de glume neplacute si un complot previzibil. in ansamblu, unul dintre cele mai rele filme pe care le-am vazut din 2006, unfunny, rau actioneaza, doar urat. ei bine, multumesc lui dumnezeu un prieten ma strigat. <br /> <br /> evitati.",0
2870,"pamantul bun este probabil filmul cel mai plictisitor pe care l-am vazut in viata mea. parcela este lenta si lipsita. actorul este comic la limita. in timp ce il iubesc pe paul muni, pot spune acum ca am vazut un film care nu-si face dreptatea adevarata. singurul har salvator pe care l-am gasit cu acest film este valoarea sa de productie. folosirea a sute de extras pe tot parcursul filmului creeaza un mediu foarte credibil si interesant. de asemenea, efectele frumoase folosite pentru a crea iluzia a milioane de viespi se vinde usor si au fost revolutionare la vremea respectiva. in afara de valoarea de productie, pot spune ceva altceva, care este bun sau distractiv in legatura cu acest film.",0
2871,"serios, absolut nimic nu este deloc bun despre acest fest fest. randolph scott, un homosexual din dulap care a trait timp de doisprezece ani cu iubitul sau, cary grant, se afla cel mai putin in rolul sau cel mai din lemn si plictisitor. la 57 de ani, el era in mod clar prea batran pentru aceste roluri romantice, desi nu conteaza atat de mult pentru ca gail russell arata atat de mult mai bine decat cei 31 de ani si este atat de urat datorita alcoolismului sau cronic si fumatului in lant. lee marvin joaca rolul sau obisnuit, dar nu este suficient pentru a salva acest gunoi. multumesc lui dumnezeu ca nu mai fac westernuri, sunt doar datate, filme vechi rasiste care incanta arme si ucidere. 0/10.",0
2872,sunt complet de acord cu jamrom4 .. acesta a fost singurul film cel mai oribil pe care l-am vazut vreodata .. sange sfant a fost teribil .. am fost avertizat sa nu-l vad .. si nebun am vazut-o oricum .. aproximativ 10 minute in dureros am renuntat complet la urmarirea atrocitatii .. dar a stat pana la sfarsitul ... doar pentru a vedea daca am putea .. bine i-am facut si acum imi doresc ca nu am .. nu a fost dezgustator .. nimic nu sa intamplat si sfarsitul a fost toate filmele preachy..no ca rau are dreptul de a supravietui .. ii implor pe toti sa va crutati teroarea de grasimi conduce autobuzul .. daca am avut doar atentie acelasi avertisment .. va salvati singuri din acest film .. am sentimentul ca cei care l-au evaluat au fost foarte implicati in realizarea filmului ... si ar trebui sa fie stersi de pe fata planetei.,0
2873,"nemultumit
am achizitionat acest televizor acum 1 luna si de cand l-am cumparat pe unele programe se vedea intrerupt, raman pixeli pe ecran, iar acum a inceput sa se intample asa pe aproape toate posturile si pana la urma imi apare lipsa semnal, se intampla asa si pe cele hd. ma ajuta daca imi cumpar un card hdmi, mai patesc asa? sau este de la televizor? ca trebuie sa aflu pana la urma care este treaba si daca este de la tv il dau inapoi, am crezut ca fac o achizitie buna...( am televiziune de la digi ).",0
2874,"ei bine, a trebuit sa fiu generos si sa-i dau asta 2. acest lucru sa datorat, in principal, gaurilor libere taiate in camasa doamnei unde sunt sanii ei. am descoperit ca este putin amuzant. in afara de asta, acest film nu face altceva decat sa faca cateva rade bune cu un prieten. funny daca esti dispus sa arunci ""teatrul stiintei misterului"", comenteaza la el cu cineva, dar nu este mai bun decat un 2. si un 2 cam mult rahat.",0
2875,"ce este * bliep * cu acest film? nu s-ar putea ca ei sa faca un scenariu mai bun? toate in toate un film ""frumos"", dar ... sa facut de mai multe ori ... pana la sfarsit am crezut ca este bine, dar ... revenirea la partea din urma ... * barf * deci corny ... a fost de asteptare pentru mama zeului zana sa apara ... dar wow, asta nu sa intamplat ... ceea ce este bine. mi-a placut big cu tom hanks, dar pentru a vedea un astfel de film intr-o forma noua cu un alt copil care a dorit sa fie mai mare / mai mare; ca doar este atat de pase <br /> <br /> uita-te doar pana cand iese la tv. nu ma intelegeti rau, dar nu este vorba de toate astea",0
2876,"terenul pentru coborare, daca poate fi numit un complot, are doua evenimente demne de remarcat. una de langa inceput - una la capat. impreuna, aceste evenimente reprezinta aproximativ 5% din timpul total al filmului. totul (si vreau sa spun totul) intre ele este in esenta efortul disperat al regizorului de a completa procesul-verbal. imi plac filmele deranjante, imi plac filmele intunecate si nu ma deranjeaza de scenele grele - dar daca te astepti sa stau in 60 de minute de scenele nebune / intunecate (literal) cu nu poveste nu mai ai altceva. rosario dawson, una dintre actritele mele preferate, este complet irosita aici. si nu, ea nu se dezbraca, nici macar in versiunea nc-17, pe care am vazut-o. daca ai cateva ore sa arunci si vrei sa te uiti la ""coborare"" un pui de somn in schimb - probabil ca vei avea mai multe vise mai interesante.",0
2877,"nu recomand!
am achizitionat acest produs de black friday la pretul de 1100 ron... sincer sa va spun"" face cat costa ""
sunt cam dezamagit de acest produs datorita in primului rand sunetului foarte slab ( nu doresc sa dau petreceri cu el.. dar nici sa se auda ca la un radio ), meniul se mica cam greoi, se blocheaza des pe internet.... timp de raspuns mare!",0
2878,"decent
ca plus =aspect, compartimentare, pret
ca minus = destul de zgomotoasa lumina albastra din interior se observa pe langa chederele de la usa frigiderului",0
2879,"nu e vina mea. prietena mea ma facut sa ma uit la ea. nu este nimic pozitiv de spus despre acest film. au existat de multi ani o idee ca madonna ar putea actiona, dar nu poate. a fost o idee de ani de zile ca guy ritchie este un mare regizor, dar el este doar mijlocit. o stanjeneala. <br /> <br />",0
2880,"un thriller dezastruos, clicheat are un cuplu tanar care efectueaza cercetari transnationale asupra celor mai infamatoare locatii de crima ale americii, devenind parteneri de drum cu o femeie tanara si cu un prieten innegrit - care este un psihopat real. arty si instrainat, tonul filmului alterneaza intre pseudo-ironie si flamboyance prostie. realizata probabil cu mana, dar in cele din urma ridicola. performanta lui brad pitt in calitate de ucigas cu chirie scazuta este plina de vointa. * de la ****",0
2881,"aceasta scuza pentru un film este absolut nimic! rachel griffiths trebuie sa fi avut nevoie de bani. filmul trebuie sa fi fost realizat la un buget foarte scazut, pentru ca iluminarea nu era existenta. am facut un juramant daca vad vreodata pe pete postlesumthingor si eu o sa sinucid. as fi fericit sa aflu daca exista 1) un complot sau 2) un scenariu. regretul meu cel mai mare este ca mi-am pierdut timpul cand m-am uitat la acest gunoi.",0
2882,"o carte fabuloasa despre o vulpe si familia sa care face ceea ce fac vulpile. care fura din ferme si ucide prada. pana cand un trio de fermieri vor decide ca au avut destui vulpi si vor incerca in diverse moduri sa faca problema ""rezolvata"". ei sunt, desigur, ""infundati"" la fiecare rasfoire si in timp ce trio-ul este impuscat in gaura de vulpe, familia efectueaza raiduri impotriva celor trei fermieri. versiunea ""film"" si eu folosesc filmul foarte scurt, este mai mult o pasiune groaznica de filme americane, in special filmele oceans. ei au chiar george clooney ca domnul vulpe pentru a adauga la insulta si reusesc sa pierdeti punctul de poveste complet. asadar, ii veti face o multime de bani si veti distruge o alta carte clasica a lui roald dahl.",0
2883,"crimele din acest film nu sunt atat de rele, dar sigur filmul este. este chiar mai rau decat asta. nici macar nu merita uzura pe care o poate provoca atunci cand o glisati in dvd-player. nici macar uzura pe care o cauzeaza pe umeri nu o poarta de pe magazinul dvd, ca sa nu vorbim de bani si timpul petrecut inchiriat si urmarit. horrible. este dincolo de intelegerea modului in care cineva ar putea spune ceva pozitiv despre acest film. a fost doar o tendinta masochistica goala a mea care ma facut sa nu mai opresc vizionarea, adaugand la aceasta presiunea grupului de la co-observatorii mei. manuscrisul este ingrozitor, directia este si mai rau si actul este simplu despicabil. sper ca nu vedeti acest lucru ca pe o distrugere a distractiei dvs., as prefera sa vad ca este un avertisment corect: nu va pierdeti timpul urmarind acest gunoi!",0
2884,"kurt thomas joaca ca jonathan cabot un fel de gimnasta care se antreneaza pentru un joc special care presupune ca este vanat de un grup de ninja, dar acei ninja nu vor avea nici o sansa, mai ales ca cabot este o gimnasta! luat in intregime gymkata este un film rau, filmul rau, actorul atroce, scenariul zeu ingrozitor si directia cu adevarat incompetenta fac calitatea sub standardele umane, insa acest film este atat de groaznic incat devine cu adevarat amuzant. vreau sa spun cu un dialog, cum ar fi ""stiu ca le voi adormi!"" sau ""ha !, prin tine!"" adaugati doar la valoarea mistica pe care gymkata o obtine mai mult. pe langa faptul ca este (cu intelepciune), singurul film care are eroul este o gimnasta care gaseste lucruri care sa se schimbe in caldura momentului.",0
2885,"stiam ca acest film trebuia sa fie asa de rau ca a fost amuzant, asa ca am intrat in ea cu aceasta asteptare. tocmai am aflat ca era asa de rau ca a fost plictisitor de crima. cantecul cantec subtire este amuzant pentru aproximativ 10 secunde, pana cand iti dai seama ca nu e nimic inteligent in afara de calitatea intentionata iritanta. vazand ca lucrurile se imprastie cu rosiile devine vechi in aproximativ 30 de secunde. nu este nimic inteligent sau amuzant cu privire la film, cu exceptia premiselor. ar putea sustine o schita de comedie de 3-4 minute, dar acest film nu este doar un film de lung metraj.",0
2886,"unul este cel mai inalt rating pe care l-as fi putut da acest film, avand in vedere ca numerele zero si negative nu sunt permise. pestestit, o mizerie inutila a unui film cu multi actori care au facut o lucrare mai buna, scrisa si regizata de un tip cu mentalitatea unui varstnic de 12 ani care se smirka si chicoteste la ghicitori si gluma . de exemplu, personajul lui gene stapelton (ding-bat de la all in the family), care spune caracterul lui marilu henner ca ""se invarte in ambele sensuri"" sexual, a fost o incercare ieftina de umor care indica slabiciunea generala a filmului ... vrei bine, umor mizerabil? inchiriati casa de animale, american pie (doar prima parte), old school sau office space.",0
2887,"o porcarie totala. primul a fost plictisitor, la al doilea nici nu ma gandesc sa ma duc asa ca ce sa mai vorbim de al treilea? si eu care credeam ca johnny depp este un actor bun.........",0
2888,"am citit romanul cu cativa ani in urma si mi-a placut foarte mult. cand am vazut filmul pe care nu l-am putut crede ... au schimbat tot ce-mi placea despre roman, chiar si despre complot. ma intreb ce a spus isabel allende (autor) despre film, dar cred ca e de rahat!",0
2889,"imi amintesc acest film, expus la barcelona (spania) in 1970, pentru o saptamana. desi ar putea parea incredibil si nu pot oferi nici o explicatie, acest film a fost expus intr - un teatru dedicat ... filmelor de arta si de calitate superioara (care este, de exemplu, bergman, resnais, malle, bunuel si. .. omul proiectat). putini oameni au vazut-o (norocosi, fara indoiala) si nici o referinta despre filmul sf foarte plictisitor nu poate fi gasita in encyclopidia science-fiction peter nichols sau despre autorul romanului original. foarte orientativ. imi amintesc de acest lucru, dupa toti acesti ani, o poveste fara poveste, o multime de efecte speciale care, de fapt, par a fi efecte ridicole si nu mai sunt. se pare ca in unele tari timpul de functionare este de 90 mm. si in alte 77 de minute. ei bine, inseamna doar putin mai multa durere.",0
2890,"primul a fost cel mai bun. cel de-al doilea a suge, deoarece dialogul a fost teribil. desi, povestea nu a fost atat de rea (de fapt, toate liniile de poveste sunt bune si rele). de-a lungul filmului, am dat de cateva ori. stiu ca jackie chan este o mare experienta in artele martiale, dar nu a fost un actor bun in orele rush 2. chris tucker, de asemenea, nu a fost bun. si zhang ziyi, ce pot sa spun, cateva randuri, o actiune teribila (dar asta se bazeaza pe scenariul ei). toate personajele de acolo nu erau atat de bune. dar, unele dintre lucrurile pe care imi place in ora 2 rush sunt intotdeauna actiunile si scenele mai putin sexuale. stiu ca jackie chan nu face acele lucruri care sunt bune pentru el.",0
2891,"nu stiu cum acest film a primit atat de multe comentarii pozitive pe acest site! sunt un mare fan al lui vonnegut si sunt foarte familiarizat cu povestea filmului original showtime care a bastardizat dincolo de credinta, dar chiar daca nu eram, actul sarac, castingul foarte slab (sean astin ca stralucit, atletic si in jurul valorii de individ , harrison? tipul este complet generic!) si scrisul substandard a facut ca acest tip sa nu poata fi urmarit. cineva a subliniat cat de dragut era linia lui maculay culkin. daca ati citit acest lucru si ati crezut ca a fost o stralucire comica pura (din pacate, probabil a fost cea mai intentionata parte a filmului), poate va place acest film. dar daca esti un fan vonnegut sau nu esti complet nebun, nu-l vezi. va rog.",0
2892,"ei bine, acest film este uimitor de groaznic. imi pare rau pentru actorii implicati in acest proiect, deoarece sunt sigur ca nu si-au scris liniile. care au fost uneori livrate cu un usor sarcasm, ceea ce ma determinat sa cred ca nu luau in serios acest film, si nici cineva care urmareste acest lucru nepotrivit sa bata lovitura de monstru. in timp ce priveam aceasta ""creatura necunoscuta"" nu puteam sa cred ca nu era prea mult un buget sau un scriitor competent pe echipaj. dar, daca te uiti la asta pentru un ras, vei fi fericit, filmul este nerusinat sa se bata joc de el insusi pentru ca nu pot vedea cum ar putea cineva sa se uite la acest lucru si sa fie mandru de pomparea asta direct pe dvd cliched vreau sa fiu actiune thriller / horror filmul lupta la lumina.",0
2893,"acest film este prost conceput, prost actionat si prost scris. jon heder este teribil de enervant si nu poate scapa de rutina aceluiasi napolean dynamite. de asemenea, diane keaton joaca aceeasi mama, prea obsedata mama, care are grija prea mult si totusi nu suficient de mult pentru viata copiilor ei (vezi pentru ca am spus asa). <br /> <br /> anna faris, desi in general ma simt ca ea, joaca un idiot vapid in acest film, de asemenea. jeff daniels este acceptabil, dar nimic special. <br /> <br /> te rog, sari peste acest film daca vrei sa-ti pastrezi sufletul.",0
2894,"aceasta se concentreaza asupra notiunilor neironice de a face fata vinovatiei. <br /> <br /> merrill bate baiatul distras pentru a opri ""plansul"" despre moartea lui rennie. barbati adevarati in stil real, in actiune, aici. planul modelului crashing si accidentul de masina trebuie sa fi fost impresionant pe marele ecran. povestirea in sine, in ciuda secventelor de flashback , il joaca drept - toti naratorii sunt de incredere de noi (indiferent de ""adevarul"" sau ""neadevarul"" dialogului), deci nu exista nici un joc cu privitorul despre structura narativa. acest lucru ar deveni un sablon dur pentru retellings viitoare, cum ar fi ""fearless"". deci, tot ce am mai ramas este performanta individuala, iar la acest nivel, este mai bine pentru bancurile lui wynn, arata om.",0
2895,"vai. am decis sa merg in cinematografe cu niste prieteni, dornic sa urmaresc unul dintre acele filme usoare, de senzatie de craciun si plec dezgustat. filmul a esuat. punct. paul giamatti, pe care il consider un actor bun, si-a jucat personajul si s-a jucat groaznic, impreuna cu vince vaughn, care a fost intotdeauna un favorit al meu personal. ei incearca sa transforme un film de craciun intr-un nou stil. un fel de rau, amestecat cu bine, dar sa dovedit foarte gresit. primele zece minute nu au fost prea rele, dar odata ce l-am vazut pe mos craciun, sa terminat. nu a fost mai buna, rata a ramas aceeasi, nu a existat nici o dezvoltare de caractere, si cu siguranta este unul dintre cele mai grave filme de craciun inventate vreodata. nu-l priviti, indiferent ce faceti.",0
2896,"minusuri> un scenariu scris de un copil de 5 ani, o regie care se bazeaza pe oameni fugind in slow motion si multi roboti inconjurati constant de camera de filmat, un tip ce moare pe juma si ajunge in raiul robotilor, ceva roboti din ghetou, glume de toaleta (caini reguland roboti etc), o armata americana formata din cretini, gauri in poveste cat vaginul lui udrea (imi permit o gluma ieftina la recenzia asta ieftina), 2 ore si jumatate pt un material de scurt-metraj si in general plictisitor ca dracu (mai ales a doua jumatate, unde o ora sunt doar explozii intr-un desert).
plusuri> megan fox e eyecandy si efectele speciale sunt printre cele mai bune vazute de mine vreodata, dar nu ajuta absolut de loc gunoiului astuia de film.",0
2897,"nu numai ca scenariul acestui film a fost realizat cu usurinta in care cei doi psihologi sunt capabili sa rapeasca o femeie gravida fara a sparge o sudoare, dar a fost o inspaimantatoare risipa a ""misery"". cu toate acestea, principalul motiv pentru care am acordat acestui film un rating atat de scazut a fost ca ma dezgusta absolut. nu sunt un om usor socat de ceea ce produc oamenii de film si care au avut intotdeauna o dragoste pentru groaza dar acest film a mers prea departe pur si simplu in termeni de violenta si tortura doar pentru a obtine puncte in factorul de soc. cred ca majoritatea oamenilor, cand vad doar primele zece minute ale ""ascunde si cautati "", se vor ajunge la telecomanda.",0
2898,"foarte slab
nu este buna deloc bateria tine foarte putin muzica merge si dintr. o data ti se opreste boxa si uneori se aude intrerupt",0
2899,"acest film a fost o.k. dar ar fi putut fi mult mai bine. sunt cateva momente infricosatoare, dar nu sunt suficiente pentru a ma face sa vreau vreodata sa vad din nou acest film. exista cateva scene pe care ai putea sa le faci rapid si sa nu ratezi nimic. cel mai mare defect este ca este atat de previzibil, si acesta este motivul pentru care l-am evaluat atat de scazut. este de urmarit, dar nu va asteptati la nimic minunat.",0
